ID_Cliente,Nome,Idade,Estado,Cidade,Renda_Mensal,Score_Credito,Tempo_Banco_Meses,Tempo_Emprego,Tipo_Emprego,Escolaridade,Historico_Inadimplencia,Qtde_Emprestimos_Ativos,Qtde_Cartoes,Valor_Solicitado,Renda_Anual,Patrimonio_Liquido,Divida_Total,Parcelas_Mensais,Limite_Credito,Utilizacao_Credito,Endividamento_%,Valor_vs_Renda,Aprovado
CL_0411,Sr. Henry Borges,44,MS,da Paz do Oeste,7297,863,19,187,CLT,Superior,0,2,2,70109,87564,18311,185818.05178595782,942.2960355628906,67984.59993767014,0.62,12.9,9.61,1
CL_0412,Maria Julia Novaes,59,MG,Borges,27022,793,71,89,CLT,Pós-graduação,1,1,3,3978,324264,24011,439888.65810554795,9359.142568575186,56187.05031593612,0.75,34.6,0.15,0
CL_0413,Stephany Cavalcante,19,BA,Melo,22810,838,110,229,CLT,Médio,0,1,3,10422,273720,51016,40879.68802883349,3603.9406335011186,134945.64033118566,0.21,15.8,0.46,1
CL_0414,Sr. Gael Leão,43,PR,Ribeiro,23900,968,141,64,CLT,Médio,0,0,4,44626,286800,42551,414848.25439724367,9492.188986488227,216869.74377263602,0.72,39.7,1.87,1
CL_0415,Dr. Matteo Costa,34,SP,Marques do Galho,21219,455,96,83,Autônomo,Médio,1,0,1,90233,254628,1262,161958.59267855817,1347.7420140702234,61649.72913445328,0.23,6.4,4.25,0
CL_0416,Lara Mendes,57,PI,Pinto do Galho,13842,590,17,118,CLT,Fundamental,0,1,5,57174,166104,51957,553644.9181482438,1313.562479549393,57337.92253177974,0.99,9.5,4.13,0
CL_0417,Kamilly das Neves,50,MS,Albuquerque do Oeste,9538,947,93,155,CLT,Superior,0,4,4,97356,114456,273,190393.82065651112,1226.811627353295,100267.62327632919,0.56,12.9,10.21,0
CL_0418,André Carvalho,26,MA,Lopes de Minas,17502,443,165,15,CLT,Médio,1,4,2,38743,210024,14573,810520.149216388,5843.6922704541175,187906.9418997818,0.7,33.4,2.21,0
CL_0419,Ryan Campos,60,BA,Castro da Mata,14587,405,35,174,CLT,Superior,0,3,2,71461,175044,208,194979.64177928714,5214.57568501588,21797.207894207095,0.12,35.7,4.9,0
CL_0420,Catarina Camargo,65,AC,Pastor,6373,719,214,208,PJ,Médio,0,0,2,58199,76476,7218,344994.76868919225,478.02587701834705,18156.654304999625,0.25,7.5,9.13,1
CL_0421,Sra. Emanuelly Azevedo,56,PB,Cavalcanti Verde,2981,969,127,103,PJ,Médio,0,3,4,30430,35772,466,95246.86431599264,182.9172889076711,6833.02239348732,0.14,6.1,10.21,0
CL_0422,Srta. Juliana Cavalcanti,46,PI,Cavalcanti,11593,957,18,91,PJ,Superior,0,0,5,29834,139116,68103,91966.85573709621,3600.726675544686,34508.00250921811,0.39,31.1,2.57,1
CL_0423,Maitê Campos,59,MA,Melo,24189,301,164,185,CLT,Médio,1,1,3,25435,290268,31192,599154.2698270538,2338.428091977105,282335.57949568867,0.28,9.7,1.05,0
CL_0424,Maria Julia Melo,43,RS,Rios,21335,888,68,203,CLT,Superior,0,4,1,88212,256020,31503,284982.6639244679,2059.8836993330997,150800.21206238828,0.73,9.7,4.13,1
CL_0425,Dr. Luigi Sales,52,PR,Farias do Campo,15922,943,229,26,CLT,Superior,0,4,3,56797,191064,16452,206054.6117004453,920.741986777106,97908.14028905678,0.11,5.8,3.57,1
CL_0426,Dr. Benicio Macedo,67,RO,Fonseca,17938,389,170,180,Autônomo,Superior,0,1,5,44554,215256,42514,555621.308815513,1209.6087978319977,212191.13312388884,0.75,6.7,2.48,0
CL_0427,Ana Luiza Araújo,42,MA,Pacheco,9143,644,158,169,CLT,Médio,1,3,3,55555,109716,33668,372186.39149904525,1300.9246512784953,65157.74884848374,0.05,14.2,6.08,0
CL_0428,Luiza das Neves,41,SE,Fonseca,27899,649,49,186,CLT,Superior,0,3,4,86350,334788,69939,1528953.0953420005,2029.7058521752301,230788.81960514068,0.2,7.3,3.1,1
CL_0429,Maria Eduarda Pires,30,RN,Nascimento Alegre,21346,758,169,174,PJ,Pós-graduação,0,2,2,15716,256152,70654,655901.2365675437,3823.232581695614,99482.5208356238,0.79,17.9,0.74,1
CL_0430,Arthur Gabriel das Neves,24,MG,Rocha,17208,562,200,221,PJ,Superior,1,0,5,61261,206496,97638,997914.6341027803,5876.037458076078,89537.75847327776,0.74,34.1,3.56,0
CL_0431,Luiza Azevedo,53,BA,Pereira de Nogueira,12771,650,203,232,CLT,Médio,0,3,5,28528,153252,61048,722431.5793147447,2097.152602188921,96274.2246468824,0.48,16.4,2.23,1
CL_0432,Esther Cassiano,62,RS,da Rocha,18716,407,150,161,CLT,Superior,0,1,3,2995,224592,50355,974461.2062978126,5703.550465392432,33083.21806687968,0.05,30.5,0.16,0
CL_0433,Milena Novais,37,PE,Azevedo,14100,885,126,164,CLT,Superior,0,3,4,23414,169200,8176,431441.150835042,1168.4456764411336,53787.435625544626,0.61,8.3,1.66,1
CL_0434,Sr. Noah Pires,18,CE,Nogueira,12498,338,3,133,Autônomo,Superior,0,4,3,14844,149976,30453,118545.42830689019,3509.204882329088,39555.2856923041,0.41,28.1,1.19,0
CL_0435,Ana Vitória Moura,25,PR,Vargas,23838,458,202,134,CLT,Fundamental,0,0,3,37659,286056,40356,334036.7169857978,3834.6167740717574,28005.533762385465,0.32,16.1,1.58,0
CL_0436,Pedro Miguel da Paz,63,RO,Viana Paulista,15795,882,89,223,Autônomo,Médio,0,2,5,16522,189540,47880,620474.9243387366,4934.571351656901,109078.9112465707,0.64,31.2,1.05,1
CL_0437,Srta. Giovanna Andrade,33,PR,Aparecida,12182,611,130,223,CLT,Superior,1,0,3,75034,146184,52314,316722.16718553816,1190.0377123321955,87364.20260187885,0.44,9.8,6.16,0
CL_0438,Dr. Caio Pinto,31,RN,Nascimento do Campo,17880,540,193,152,Autônomo,Médio,0,4,2,43322,214560,58257,175795.0147347736,6512.954178050129,93393.16638696809,0.09,36.4,2.42,0
CL_0439,Maria Novais,29,PR,Pacheco de Goiás,10019,744,69,32,Autônomo,Superior,1,4,3,68638,120228,45072,294206.3650025764,1351.5833485420496,39635.18568224514,0.92,13.5,6.85,0
CL_0440,Anna Liz Caldeira,68,AL,Teixeira,25105,597,6,54,CLT,Médio,0,4,2,9524,301260,3976,55856.51807593714,4358.183505113378,205174.59505529562,0.78,17.4,0.38,0
CL_0441,Letícia da Cunha,40,RR,Martins do Galho,21194,335,188,185,Autônomo,Superior,1,4,5,31846,254328,1634,940018.4952617437,8108.045494777151,52587.628930203966,0.06,38.3,1.5,0
CL_0442,Ana Luiza da Mota,32,DF,Castro,4800,383,155,6,CLT,Fundamental,1,1,4,74643,57600,3445,26527.584556770347,1211.8503643478432,32182.873670345638,0.53,25.2,15.55,0
CL_0443,Vitor Barros,45,RO,Barros do Galho,8222,751,49,56,Autônomo,Médio,0,2,2,61096,98664,45568,314013.64435554564,1463.6807001198886,77688.14742468408,0.08,17.8,7.43,1
CL_0444,Antônio Teixeira,51,RR,da Mata,8718,684,40,125,PJ,Pós-graduação,0,4,4,84804,104616,36308,416973.2750785426,3333.421031243721,24473.848065074188,0.84,38.2,9.73,1
CL_0445,Ana Carolina das Neves,19,PB,Moraes Grande,25660,471,145,11,CLT,Superior,0,4,4,48703,307920,70698,230926.13892713882,4238.444281089377,238275.03736405578,0.61,16.5,1.9,0
CL_0446,Sr. Vicente Cassiano,49,SE,Fogaça,21559,675,193,15,PJ,Superior,1,3,2,25399,258708,62426,683333.0940856317,1793.8111930974703,201980.65705121917,0.17,8.3,1.18,0
CL_0447,Breno Abreu,40,SP,Leão,4554,984,23,207,Outros,Médio,1,2,5,76160,54648,14176,214079.75947110986,1816.5774423591295,7555.965516456407,0.02,39.9,16.72,0
CL_0448,Luana Fernandes,39,ES,da Mata,15075,661,229,42,CLT,Superior,0,0,1,93662,180900,103393,249118.10063115362,2166.9667620989694,18189.910873406927,0.03,14.4,6.21,1
CL_0449,Matheus Pimenta,68,SP,Pimenta de Goiás,9470,858,59,116,CLT,Superior,0,2,4,89667,113640,40567,102081.82398064957,3294.994139514849,110924.85124179027,0.51,34.8,9.47,1
CL_0450,Luara Sales,42,MA,Barbosa,3643,440,119,227,PJ,Superior,0,2,4,49591,43716,8538,76521.0828497614,393.22279043917746,11392.423314096412,0.73,10.8,13.61,0
CL_0451,Bryan Brito,39,AC,Lopes de Correia,23091,417,183,204,Autônomo,Fundamental,1,2,5,21714,277092,60725,780852.4507653384,7065.243096809003,231915.18125063527,0.12,30.6,0.94,0
CL_0452,João Miguel da Rocha,39,PA,Leão da Praia,11003,576,48,134,CLT,Superior,0,4,5,36877,132036,6350,385395.9212725847,2569.830840582367,79005.47009003162,0.22,23.4,3.35,0
CL_0453,Oliver Rodrigues,66,AM,Guerra,29267,519,144,227,CLT,Superior,0,4,3,85106,351204,75224,260345.4298968002,11511.217284517028,114410.37298098815,0.33,39.3,2.91,0
CL_0454,Dom Cunha,69,SC,Nascimento,16649,325,230,110,CLT,Pós-graduação,0,1,5,79018,199788,22089,467920.9482015285,4053.8754095038257,40451.655791932724,0.22,24.3,4.75,0
CL_0455,Dra. Milena Melo,59,SC,Rodrigues,20422,820,206,50,CLT,Fundamental,0,0,4,60136,245064,8136,346663.3090416764,1199.900801170258,131996.57609104787,0.39,5.9,2.94,1
CL_0456,Isabelly da Mata,23,MA,Cunha,13675,309,147,200,CLT,Superior,1,3,2,34414,164100,53889,693473.2535038462,3574.061027838291,74951.34753936,0.56,26.1,2.52,0
CL_0457,Josué Sousa,32,AM,Freitas do Oeste,22431,677,41,159,Autônomo,Superior,0,2,1,87576,269172,38429,440504.8626949026,2262.407701230401,194874.85152787046,0.68,10.1,3.9,1
CL_0458,Bryan Novaes,60,RO,Barbosa,23503,932,139,74,CLT,Médio,0,0,3,79943,282036,213834,1187273.4594790149,7743.987496156214,257260.40762022242,0.96,32.9,3.4,1
CL_0459,Kaique Caldeira,54,RO,Novaes das Flores,9856,936,101,7,PJ,Médio,0,0,2,46468,118272,7825,260194.44992203193,3447.6176506115557,97157.77659622814,0.93,35.0,4.71,1
CL_0460,Yuri Abreu,50,BA,Lopes,24496,981,79,224,CLT,Médio,0,1,1,99841,293952,38520,1075943.7612774663,5358.0769927383635,98448.75163998781,0.57,21.9,4.08,1
CL_0461,Anthony Gabriel Sousa,25,CE,Silva de Moura,22889,883,209,214,CLT,Médio,0,3,1,80702,274668,32641,713943.191983438,7418.954575664522,244185.92680870308,0.73,32.4,3.53,1
CL_0462,Luiz Miguel Souza,61,DF,da Cruz,16570,451,212,216,CLT,Médio,1,2,1,73108,198840,5118,625872.1360927966,1670.0697104255692,168472.2348218462,0.95,10.1,4.41,0
CL_0463,Dr. Breno Silveira,61,CE,Guerra do Oeste,2322,348,117,199,CLT,Superior,1,3,2,99538,27864,3094,56765.84771134374,516.0119421975196,26053.997681721405,0.08,22.2,42.87,0
CL_0464,Dr. Pedro Cavalcanti,22,ES,Ramos de Campos,18827,453,227,44,PJ,Superior,0,1,3,93508,225924,15319,873018.4944696837,3537.2260349653734,113814.28005450412,0.01,18.8,4.97,0
CL_0465,Ana Clara da Conceição,56,RS,Marques,15789,592,136,213,Autônomo,Superior,0,4,3,47835,189468,6621,413689.73242197616,4167.681578463385,149274.36736889192,0.03,26.4,3.03,0
CL_0466,Ana Cecília Pacheco,21,TO,Costela,7650,879,221,58,PJ,Pós-graduação,1,0,1,64333,91800,6086,214955.39786723442,501.5876730204609,57438.02621381686,0.56,6.6,8.41,0
CL_0467,Stephany Pires,23,CE,da Paz,5925,349,153,131,Outros,Médio,0,2,2,43464,71100,3776,187464.0712249832,1855.9647358180912,26162.016897412577,0.76,31.3,7.34,0
CL_0468,Sra. Maysa da Rocha,62,MG,Souza,26850,963,189,103,Autônomo,Médio,0,4,1,23923,322200,85353,1345487.281625423,2086.11749783834,320555.19660100515,0.37,7.8,0.89,1
CL_0469,Cauê Monteiro,49,RN,Martins,17532,830,93,194,CLT,Superior,1,1,5,62855,210384,1315,700780.0049229639,4904.840525868598,24919.671594962372,0.55,28.0,3.59,0
CL_0470,Júlia Aparecida,69,RN,Fernandes,3698,911,100,156,Autônomo,Médio,1,3,3,68445,44376,8528,80359.8724397844,208.7891870163498,10298.92370655804,0.52,5.6,18.51,0
CL_0471,Eduardo Guerra,47,PB,Barbosa de Fernandes,29232,359,122,232,PJ,Médio,1,0,4,99384,350784,100315,1187251.6721842496,9972.81315790785,316230.78175685584,0.09,34.1,3.4,0
CL_0472,Esther Porto,64,MA,Costela do Oeste,22126,466,48,156,CLT,Médio,1,2,1,68619,265512,34798,862353.8248380016,2459.1914064159855,36866.14820682722,0.32,11.1,3.1,0
CL_0473,Cecília Dias,52,BA,Borges,21579,501,40,97,PJ,Fundamental,1,4,5,47146,258948,138893,1207214.1393074386,4972.322011937617,232082.7349866644,0.02,23.0,2.18,0
CL_0474,Nathan Vieira,57,RS,Lima,4952,445,144,225,CLT,Superior,0,4,3,61032,59424,14625,250944.01844241493,700.8195007407099,43911.54424384232,0.11,14.2,12.32,0
CL_0475,Maria Eduarda Sampaio,69,SE,Pacheco da Praia,10606,975,102,155,CLT,Médio,0,0,2,18140,127272,35076,416496.3379103774,3212.838678770893,14885.776173359673,0.81,30.3,1.71,1
CL_0476,Nina da Rosa,33,MT,Pinto da Prata,15359,738,74,204,PJ,Médio,0,3,3,3670,184308,8084,326849.0135241781,2495.4210417348754,87892.19192017027,0.83,16.2,0.24,1
CL_0477,Lucas Gabriel Carvalho,30,RR,Cassiano Grande,19192,541,192,78,CLT,Fundamental,0,1,2,37519,230304,69179,902774.3149448746,5826.944875171444,178469.98203067225,0.8,30.4,1.95,0
CL_0478,Leonardo Pires,67,SC,Gomes,22061,880,37,123,CLT,Superior,0,3,2,45512,264732,94475,772625.8050115971,3302.6402928991065,163562.52917164078,0.73,15.0,2.06,1
CL_0479,Guilherme Macedo,59,ES,Caldeira,10205,986,149,214,Autônomo,Médio,0,3,1,58811,122460,10978,603461.1974398984,3197.895762549801,115261.23187947023,0.79,31.3,5.76,1
CL_0480,Maria Flor das Neves,47,SC,Fernandes,11612,860,32,171,PJ,Superior,0,3,1,15691,139344,6688,182928.02049921083,704.9868582124462,122437.90761191557,0.67,6.1,1.35,1
CL_0481,Mariana Fogaça,36,AL,Fogaça da Serra,24736,782,80,217,CLT,Médio,0,0,3,35262,296832,28864,145540.77261846547,3689.5962171326305,115248.0909838798,0.67,14.9,1.43,1
CL_0482,Maria Flor Lopes,34,RS,Vargas,23919,407,86,3,PJ,Médio,0,0,5,55892,287028,77243,127001.24421461186,5370.335194190761,46185.17678609545,0.67,22.5,2.34,0
CL_0483,Enzo Gabriel Novaes,36,RN,Oliveira,21478,525,115,89,CLT,Superior,0,1,3,26595,257736,27869,834072.0736438227,1412.6263951651524,244566.27967260228,0.51,6.6,1.24,0
CL_0484,Pietra Castro,45,AL,Leão,6341,972,27,103,CLT,Médio,0,3,4,58207,76092,20305,357813.1277578448,729.9246941043473,42422.26933858065,0.36,11.5,9.18,1
CL_0485,Matheus Vieira,43,CE,Alves,16858,930,170,136,Outros,Médio,1,0,2,34440,202296,4877,22144.610814220236,6356.948552777592,30654.14666828539,0.73,37.7,2.04,0
CL_0486,Léo Rezende,54,GO,da Cruz do Campo,2909,960,90,118,PJ,Médio,0,1,2,9630,34908,11449,127633.35696529027,1140.0138070932096,29038.603051883587,0.3,39.2,3.31,1
CL_0487,João Lucas Fernandes,43,RN,Lopes,6066,961,16,132,CLT,Pós-graduação,0,1,1,32250,72792,4250,241641.73495799705,1873.86311330474,64017.96276295341,0.54,30.9,5.32,1
CL_0488,André Câmara,40,AM,Nascimento da Serra,12882,731,156,55,Autônomo,Fundamental,1,3,5,95334,154584,8850,570150.7051252642,1781.1943682164751,103489.75036230046,0.43,13.8,7.4,0
CL_0489,Bianca Sá,26,RN,Mendes do Amparo,22375,954,104,95,Autônomo,Superior,0,2,1,99748,268500,47928,494439.12340686686,3158.927244570432,132518.1441795504,0.28,14.1,4.46,1
CL_0490,Heloísa Santos,29,MT,Rodrigues,19439,718,217,211,CLT,Médio,0,3,4,78518,233268,3391,961165.0667969978,5365.6815678124485,161030.79305213722,0.97,27.6,4.04,1
CL_0491,Ravy Rocha,18,GO,Martins,16096,754,152,177,CLT,Médio,0,2,3,75191,193152,1029,61627.84276533852,1467.3092000704464,141218.5884267664,0.26,9.1,4.67,1
CL_0492,Dr. Lucas Gabriel Ferreira,18,PB,Lima,2304,459,178,74,CLT,Médio,0,1,3,65791,27648,1672,105106.97944298932,879.9166843790478,24936.951257730772,0.31,38.2,28.56,0
CL_0493,Dra. Brenda Costa,64,PI,Araújo,14721,822,85,142,PJ,Pós-graduação,1,0,5,85118,176652,27286,248841.28365767535,1894.3647427912995,169504.63776476172,0.16,12.9,5.78,0
CL_0494,Sr. Henrique da Mota,51,DF,da Conceição,2779,949,112,31,PJ,Médio,0,4,1,64753,33348,15885,81252.57196823816,1111.245591070058,18501.27658225777,0.82,40.0,23.3,0
CL_0495,Dr. João Miguel Barbosa,49,MT,Camargo da Serra,14692,889,181,27,PJ,Fundamental,0,1,1,61520,176304,66065,728297.3195810586,3283.762322204312,143738.29855229481,0.59,22.4,4.19,1
CL_0496,Bruna Nascimento,65,RN,Nogueira de Garcia,8583,376,133,21,Autônomo,Médio,0,0,4,5008,102996,13888,147249.1864238771,2746.5642584342304,99645.24070984012,0.61,32.0,0.58,0
CL_0497,Maria Alice Pimenta,42,PI,da Cruz de Aparecida,23870,808,172,232,PJ,Médio,0,1,3,45464,286440,2162,288593.11421285657,1211.7470175466779,63581.96329724886,0.82,5.1,1.9,1
CL_0498,Ana Julia Nogueira,57,BA,Moura do Galho,23503,740,21,16,CLT,Médio,0,3,1,1496,282036,43222,969762.3431596018,8486.022362807244,28225.876089494544,0.34,36.1,0.06,1
CL_0499,Heloísa Sales,62,PB,da Paz de Fernandes,29653,553,203,58,CLT,Superior,0,2,5,24212,355836,86830,965609.012609655,4284.879721857494,313094.2103189751,0.19,14.5,0.82,0
CL_0500,Sra. Maria Laura Pastor,18,AM,da Rocha da Praia,12593,619,30,89,CLT,Fundamental,0,1,3,21637,151116,12519,396011.4096442973,3573.6145984328255,39642.84794139645,0.2,28.4,1.72,1
CL_0501,Benicio Borges,33,AL,Rios,19271,562,214,235,CLT,Fundamental,0,0,4,46227,231252,5445,314079.6736351502,6402.295415660643,28275.691429375795,0.73,33.2,2.4,0
CL_0502,Aylla Farias,56,AL,Rezende,14380,896,175,198,PJ,Superior,0,3,5,83413,172560,11268,46748.83330428947,1545.1555782334574,39704.007054654576,0.61,10.7,5.8,1
CL_0503,Catarina Cirino,22,RN,Costa das Flores,28837,957,73,105,Autônomo,Médio,0,4,2,84346,346044,102194,730263.1511538172,5908.076069581842,150680.93865090233,0.21,20.5,2.92,1
CL_0504,Lucas Gabriel Sousa,39,PI,Vasconcelos de Goiás,17017,853,208,184,CLT,Médio,0,3,4,10884,204204,17671,127043.77353225645,3792.112170725823,58060.688884010284,0.15,22.3,0.64,1
CL_0505,Gael Camargo,46,MS,da Paz de Nunes,20563,673,65,25,CLT,Médio,1,2,5,69259,246756,82476,1120111.0684022133,3274.4893980195225,89609.23412711652,0.12,15.9,3.37,0
CL_0506,Maitê Lopes,20,SP,Nunes da Mata,3606,936,75,24,PJ,Superior,0,3,1,50810,43272,3331,13073.621586616746,788.3240327009477,42292.01384402422,0.63,21.9,14.09,0
CL_0507,Isaac Albuquerque,29,RJ,Cirino do Oeste,26057,466,126,137,CLT,Médio,0,4,2,5761,312684,11168,692622.9468799668,4198.850520533801,227958.64790668638,0.0,16.1,0.22,0
CL_0508,Vinicius Lima,43,MS,da Paz,17586,758,121,44,CLT,Médio,0,0,4,74166,211032,24160,75128.10109581024,3099.7384455893184,155356.64106366932,0.02,17.6,4.22,1
CL_0509,Lívia Vargas,33,RS,Gomes,22107,579,123,82,CLT,Médio,0,1,1,17375,265284,31939,150725.07997819342,6284.266528653508,45132.305370212096,0.39,28.4,0.79,0
CL_0510,Srta. Jade Abreu,68,SE,Albuquerque de Gonçalves,6331,999,21,10,CLT,Superior,1,2,2,26218,75972,246,252868.7502550593,1718.2817935736277,57315.06257282207,0.69,27.1,4.14,0
CL_0511,José Camargo,54,RN,Aragão,20652,601,177,204,Autônomo,Médio,0,4,3,31565,247824,6169,810593.9355842557,2711.463119209672,188610.33080612254,0.7,13.1,1.53,1
CL_0512,Luiz Gustavo Duarte,39,PE,Lima,4686,830,144,180,CLT,Superior,1,2,1,33975,56232,2299,14730.296010057224,1706.261679352976,38693.216718788266,0.43,36.4,7.25,0
CL_0513,Gael da Cunha,46,TO,Mendes,29356,879,122,199,CLT,Superior,0,3,5,28073,352272,8494,37180.27631851801,10332.60719135527,103121.73495844983,0.69,35.2,0.96,1
CL_0514,Enzo Gabriel Guerra,31,ES,Martins,4073,517,168,103,CLT,Superior,1,2,4,70726,48876,4084,23763.930482259722,929.3737078518606,23026.28993141913,0.52,22.8,17.36,0
CL_0515,Manuella Silva,45,PR,Vasconcelos do Galho,14308,401,183,67,Outros,Médio,0,4,2,2883,171696,114750,659088.5078335933,2885.033069271779,147501.758647543,0.98,20.2,0.2,0
CL_0516,Rafael Lopes,22,RJ,Borges,4099,853,63,238,CLT,Médio,1,1,1,69422,49188,7002,145814.12295433556,745.6064359881518,34317.7212653395,0.16,18.2,16.94,0
CL_0517,Srta. Lívia Souza,64,BA,Siqueira de Novaes,5533,587,166,94,CLT,Médio,0,1,3,50629,66396,13115,19041.005136921936,1646.309687893493,50131.50960459906,0.6,29.8,9.15,0
CL_0518,Yago Vieira,66,RR,da Cruz,9928,466,170,155,CLT,Médio,0,2,4,65170,119136,10499,296848.2378068233,2830.3052155914684,74073.98348893934,0.49,28.5,6.56,0
CL_0519,Aylla Aragão,47,GO,Pires,2804,920,211,202,CLT,Médio,0,0,4,75489,33648,2629,120760.7826502241,332.73164764893227,16671.049063003695,0.19,11.9,26.92,0
CL_0520,Antonella Fernandes,63,MS,Abreu do Amparo,29506,335,32,234,CLT,Superior,0,2,1,9381,354072,1658,1542996.8551265737,8409.514235041961,275868.47469944105,0.75,28.5,0.32,0
CL_0521,Lunna Novaes,69,MG,da Conceição,25252,652,11,64,PJ,Médio,1,3,3,24238,303024,42048,1417176.2203727344,3493.63737971265,44119.88930815726,0.28,13.8,0.96,0
CL_0522,Luiz Otávio Moura,22,AL,Mendes Paulista,23761,975,66,48,CLT,Médio,0,1,2,14795,285132,37688,485995.73472147284,1342.3876219474218,199705.69388751045,0.38,5.6,0.62,1
CL_0523,Luiz Felipe Pereira,29,PB,Moraes,19185,372,163,174,CLT,Superior,0,1,1,96964,230220,7909,176251.57417957997,5654.261467494103,229630.05331426807,0.37,29.5,5.05,0
CL_0524,José Pedro Pimenta,33,MA,Pacheco,20425,947,122,51,Autônomo,Superior,0,1,2,63999,245100,70848,309055.6615392611,5630.718265591284,195714.62175323,0.24,27.6,3.13,1
CL_0525,Dr. João Guilherme das Neves,43,BA,Vasconcelos,19935,652,54,101,CLT,Fundamental,0,0,4,50907,239220,32467,933733.1471967255,3863.0689259013743,83651.21963626229,0.43,19.4,2.55,1
CL_0526,Benjamim Barros,43,BA,Novaes,24693,369,91,215,CLT,Superior,0,0,2,10638,296316,24534,1440176.5516559388,5777.918022587128,100155.1646103596,0.47,23.4,0.43,0
CL_0527,Melina da Luz,65,SE,da Conceição,10133,724,144,181,CLT,Médio,0,4,3,71467,121596,3864,290046.4316531089,3865.8328968440624,84503.1879925787,0.74,38.2,7.05,1
CL_0528,Maria Helena Pastor,38,SE,Rios das Pedras,28152,860,205,187,Outros,Superior,0,2,5,43623,337824,54276,539245.0556664859,7272.22642249746,305572.97947634564,0.77,25.8,1.55,1
CL_0529,Kaique Borges,56,AM,Nascimento dos Dourados,12872,941,55,56,CLT,Superior,1,2,3,39492,154464,43176,340289.42085418635,3607.4987054781423,94705.05970612777,0.16,28.0,3.07,0
CL_0530,João Felipe Mendonça,53,ES,Ferreira Alegre,28733,816,229,46,Autônomo,Superior,0,3,2,27411,344796,22845,549461.5298032091,2079.377394691085,195425.34908983012,0.59,7.2,0.95,1
CL_0531,Marina Pastor,50,PR,Cassiano,29874,727,235,158,PJ,Superior,0,1,1,21534,358488,17703,486392.5261754831,3229.3214813730424,82578.47175890421,0.9,10.8,0.72,1
CL_0532,Esther Duarte,47,PR,Cassiano Paulista,10496,838,189,232,CLT,Fundamental,1,0,4,30181,125952,18590,379037.2643592265,1630.3782826256106,93099.79823802298,0.11,15.5,2.88,0
CL_0533,Anna Liz Nascimento,54,MT,Sousa da Prata,17958,459,80,173,Outros,Médio,0,3,5,20996,215496,7276,38165.700050228894,4288.060827602288,156688.66472602967,0.47,23.9,1.17,0
CL_0534,Alexandre Barbosa,40,PR,Gonçalves,24865,448,224,25,CLT,Superior,0,3,1,73089,298380,65551,409319.47978762997,8001.726420018848,289340.7100741923,0.75,32.2,2.94,0
CL_0535,Sr. Alexandre Gonçalves,27,RR,Brito da Serra,28251,529,43,113,CLT,Médio,0,0,1,84609,339012,63038,1132561.8587744886,4588.9316134418805,121539.02338701258,0.61,16.2,2.99,0
CL_0536,Fernando da Costa,22,PR,Vieira,28165,861,198,4,Autônomo,Superior,0,2,3,73666,337980,6158,86897.09547909242,4921.378904052135,262523.15526080685,0.1,17.5,2.62,0
CL_0537,Benjamim Pereira,53,AC,Nunes dos Dourados,6975,366,70,83,PJ,Médio,0,1,2,30405,83700,622,42493.56100480951,974.0783484304144,40278.65716538808,0.4,14.0,4.36,0
CL_0538,Igor Monteiro,51,SC,da Cunha,26116,680,222,51,PJ,Médio,1,2,3,72325,313392,60694,481884.42257286276,3633.0820353566733,186551.8296843168,0.51,13.9,2.77,0
CL_0539,Zoe da Cunha,69,GO,Teixeira dos Dourados,28157,357,10,104,CLT,Médio,0,3,2,29930,337884,23554,1487109.7632086715,10758.855758100926,281034.80333359406,1.0,38.2,1.06,0
CL_0540,Henry Azevedo,48,AC,Lopes,8684,558,4,202,CLT,Médio,0,1,3,18529,104208,1884,400986.3591946754,2365.6085517336546,29889.854680392622,0.18,27.2,2.13,0
CL_0541,Srta. Raquel Aragão,27,PI,Gonçalves,23680,641,107,53,PJ,Superior,1,4,1,54546,284160,80970,59266.53629310682,2476.1095064590795,112990.44927210103,0.98,10.5,2.3,0
CL_0542,Srta. Ana Júlia Cardoso,36,CE,Farias,25025,429,127,160,CLT,Superior,1,3,4,8942,300300,22639,768285.3583726153,7577.244733295512,237897.5441886435,0.38,30.3,0.36,0
CL_0543,Maria Flor Rios,49,CE,Moura da Mata,14375,471,112,177,CLT,Superior,0,2,2,8548,172500,21232,249429.60429286404,4351.418877530146,104578.65785489301,0.2,30.3,0.59,0
CL_0544,Melina Martins,18,BA,Novais Paulista,3122,913,88,165,CLT,Superior,0,2,5,19296,37464,2024,122820.61875839553,884.3519832278836,6295.987812353921,0.41,28.3,6.18,1
CL_0545,Davi Lucas Machado,22,AP,Moraes da Serra,17488,508,171,154,CLT,Superior,0,2,5,52016,209856,41426,762955.4167691137,1698.996900310934,100241.99482044899,0.61,9.7,2.97,0
CL_0546,Théo Teixeira,62,GO,Costa do Galho,9541,653,122,225,Autônomo,Superior,1,0,1,98780,114492,8216,495524.42468536046,1839.4763603241652,71108.75282983104,0.21,19.3,10.35,0
CL_0547,Elisa Vargas,21,RN,Barbosa de Guerra,18225,770,129,14,CLT,Fundamental,1,3,3,1296,218700,150582,531340.3021677749,1592.221943141238,200560.48401432193,0.29,8.7,0.07,0
